,no,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,trip
29,52596772,12/11/22(Sun)04:14:44,Anonymous,,"<span class=""quote"">&gt;has been around since gen 3</span><br><span class=""quote"">&gt;one of the most beloved pokemon in terms of visuals and theme being a little goblin guy</span><br><span class=""quote"">&gt;got a mega evolution that people hated</span><br><span class=""quote"">&gt;now it&#039;s banished to forever be stuck at 380 BST</span><br><span class=""quote"">&gt;there&#039;s better prankster users</span><br><span class=""quote"">&gt;there&#039;s better fakeout users</span><br><span class=""quote"">&gt;provides pretty much nothing nowadays</span><br>why does the pokemon company hate the best goblin guy",sableye,.png,512,512,250,250,1670750084353854,1670750084,9OpXVOsO+82JVqCp0TzA3g==,98673,0,0,0,has-been-around-since-gen-3,1,10,2,5.0,1.0,"[{'no': 52597005, 'now': '12/11/22(Sun)05:04:47', 'name': 'Anonymous', 'com': '<a href=""#p52596996"" class=""quotelink"">&gt;&gt;52596996</a><br>coincidentally I also haven&#039;t played since tyranitar<br>he&#039;s a support and I&#039;ve heard he was so strong he was basically an attacker and got nerfed. I know he can throw fake energy on the ground and can go invisible so hes an absolute troll. sounded really cool and tempting but I cant bring myself to boot up the game again', 'time': 1670753087, 'resto': 52596772}, {'no': 52597243, 'now': '12/11/22(Sun)05:53:48', 'name': 'Anonymous', 'com': '<a href=""#p52596772"" class=""quotelink"">&gt;&gt;52596772</a><br>Cute Goblin Girl coming through!~', 'filename': 'Tinka', 'ext': '.png', 'w': 1378, 'h': 1654, 'tn_w': 104, 'tn_h': 125, 'tim': 1670756028699689, 'time': 1670756028, 'md5': 'vnrRdr5FPJnd4CGFa5gMHw==', 'fsize': 1165666, 'resto': 52596772}, {'no': 52597255, 'now': '12/11/22(Sun)05:55:53', 'name': 'Anonymous', 'com': '<a href=""#p52596772"" class=""quotelink"">&gt;&gt;52596772</a><br>He still saw some use in competitive SWSH, but Grimmsnarl just being a better version of it pretty much ended its reign. But don&#039;t worry, Khu implied we&#039;re getting Megas back in DLC and Mega Sableye will get his chance to be relevant again.', 'time': 1670756153, 'resto': 52596772}, {'no': 52597258, 'now': '12/11/22(Sun)05:56:54', 'name': 'Anonymous', 'com': '<a href=""#p52596996"" class=""quotelink"">&gt;&gt;52596996</a><br>They added a ridiculous amount of random fucking Pokemon into Unite in recent months but you never fucking hear about them anymore, and I can&#039;t make myself boot up the thing either.', 'time': 1670756214, 'resto': 52596772}, {'no': 52597510, 'now': '12/11/22(Sun)07:01:50', 'name': 'Anonymous', 'com': '<a href=""#p52596996"" class=""quotelink"">&gt;&gt;52596996</a><br>Sableye was probably the most broken pokemon in the history of unite until he got nerfed recently. His gameplay is basically stealth with cc for days.', 'time': 1670760110, 'resto': 52596772}]",1670760110,
30,52577519,12/09/22(Fri)17:41:34,Anonymous,Top 8 Fastest Pokemon,Meowscarada<br>Ceruledge<br>Kilowattrel<br>Arcanine<br>Espathra<br>Varoom<br>Revavroom<br>Chien-Pao,FAST Meowscarada,.webm,800,450,250,140,1670625694692967,1670625694,0rxjVYV2rwf6onl38/Y5uQ==,2113740,0,0,0,top-8-fastest-pokemon,1,184,33,179.0,33.0,"[{'no': 52596956, 'now': '12/11/22(Sun)04:53:30', 'name': 'Anonymous', 'com': 'This is hard proof that the pokemon models/animations and the overworld were developed by 2 different teams, maybe even companies. I can&#039;t believe that while most pokemon animations look great and the models are leagues better than older games, with good textures for metalmons (they still need to work on flames tho), the overworld has Spyro1 polygons with even worse textures, not even the free ones are this bad. It has to be outsourced to some Indian slave factory, I refuse to believe it&#039;s done internally.', 'time': 1670752410, 'resto': 52577519}, {'no': 52597456, 'now': '12/11/22(Sun)06:45:59', 'name': 'Anonymous', 'com': '<a href=""#p52577589"" class=""quotelink"">&gt;&gt;52577589</a><br>?<br>why does this thing floats?', 'time': 1670759159, 'resto': 52577519}, {'no': 52597471, 'now': '12/11/22(Sun)06:51:57', 'name': 'Anonymous', 'com': '<a href=""#p52577922"" class=""quotelink"">&gt;&gt;52577922</a><br>&quot;blargh blargh im gonna get ya!&quot;', 'time': 1670759517, 'resto': 52577519}, {'no': 52597489, 'now': '12/11/22(Sun)06:56:28', 'name': 'Anonymous', 'com': '<a href=""#p52597456"" class=""quotelink"">&gt;&gt;52597456</a><br>It’s a possessed engine attached to a rock', 'time': 1670759788, 'resto': 52577519}, {'no': 52597508, 'now': '12/11/22(Sun)07:01:09', 'name': 'Anonymous', 'com': '<a href=""#p52582563"" class=""quotelink"">&gt;&gt;52582563</a><br>I hate this', 'time': 1670760069, 'resto': 52577519}]",1670760069,
31,52597386,12/11/22(Sun)06:24:52,Anonymous,,Grass cat thread,1670584088705808,.jpg,3072,1306,250,106,1670757892664399,1670757892,prsffx0Ly4XTzdQsUvsOKQ==,656721,0,0,0,grass-cat-thread,1,3,2,,,"[{'no': 52597404, 'now': '12/11/22(Sun)06:29:59', 'name': 'Anonymous', 'com': 'Cute kot', 'filename': 'f70af861e3', 'ext': '.gif', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670758199973618, 'time': 1670758199, 'md5': 'q5xWdNrKQw5xWE/aA671hQ==', 'fsize': 4144937, 'resto': 52597386}, {'no': 52597416, 'now': '12/11/22(Sun)06:33:06', 'name': 'Anonymous', 'com': '<a href=""#p52597386"" class=""quotelink"">&gt;&gt;52597386</a><br>I love her so fucking much, lads', 'filename': '1670508145974120', 'ext': '.jpg', 'w': 1125, 'h': 1500, 'tn_w': 93, 'tn_h': 125, 'tim': 1670758386201603, 'time': 1670758386, 'md5': 'QX3r8obbiBd8bEanO5vk+g==', 'fsize': 211839, 'resto': 52597386}, {'no': 52597507, 'now': '12/11/22(Sun)07:00:40', 'name': 'Anonymous', 'com': '<a href=""#p52597386"" class=""quotelink"">&gt;&gt;52597386</a><br>discord pedo thread', 'time': 1670760040, 'resto': 52597386}]",1670760040,
32,52596278,12/11/22(Sun)02:51:29,Anonymous,/pug/ - Pokémon Unite General,"Pokémon Unite is a 5v5 MOBA where your objective is to score more points than your opponent. It&#039;s focused on quick matches w/ mammal downtime. For Switch, Android, &amp; iOS.<br>READ THE OFFICIAL GUIDE:<br>https://www.pokemon.com/us/strategy<wbr>/a-minute-by-minute-guide-to-pokemo<wbr>n-unite-battles/<br><br><span class=""quote"">&gt;Information</span><br>https://unite-db.com/<br>https://uniteapi.dev/<br><span class=""quote"">&gt;Test Server (Needs VPN)</span><br>https://publictest-pu.com/index.htm<wbr>l<br><br><span class=""quote"">&gt;Upcoming</span><br>- Dragapult<br>- Comfey<br><br><br><span class=""quote"">&gt;Current</span><br>https://www.serebii.net/pokemonunit<wbr>e/events.shtml<br>- Patch notes: https://unite-db.com/patch-notes<br><br>Previous: <a href=""/vp/thread/52575044#p52575044"" class=""quotelink"">&gt;&gt;52575044</a>",102875828_p0,.png,600,650,230,250,1670745089763829,1670745089,sYoKvTStLEaE1LSIsCAnjQ==,166630,0,0,0,pug-pokmon-unite-general,1,9,2,4.0,1.0,"[{'no': 52597144, 'now': '12/11/22(Sun)05:34:08', 'name': 'Anonymous', 'com': '<a href=""#p52597081"" class=""quotelink"">&gt;&gt;52597081</a><br>pretty sure that nobody here thinks matchmaking is &#039;fine&#039;, retard', 'time': 1670754848, 'resto': 52596278}, {'no': 52597192, 'now': '12/11/22(Sun)05:43:29', 'name': 'Anonymous', 'com': '<a href=""#p52596278"" class=""quotelink"">&gt;&gt;52596278</a><br>omg the grass pokemon in the OP is coming to unite?', 'time': 1670755409, 'resto': 52596278}, {'no': 52597205, 'now': '12/11/22(Sun)05:46:24', 'name': 'Anonymous', 'com': '<a href=""#p52597081"" class=""quotelink"">&gt;&gt;52597081</a><br>Woah so deep', 'time': 1670755584, 'resto': 52596278}, {'no': 52597358, 'now': '12/11/22(Sun)06:17:45', 'name': 'Anonymous', 'com': 'at this point we all agree that this game is EOMM based right? the matchmaking is definitely able to fix wins and losses, the first game of the day is always forced to be a win in order to get you to play more, then it subsequently forces a loss. Despite being all master players, in the 2nd game my team only had sub50% winrate players, some 46%, this has been happening for days now. <br><br>You could get the same feel during promo matches, where they&#039;d make you fail in order to get you to keep trying for that rank up, but in masters it&#039;s exceedingly obvious. The good players actually know how to take advantage of the mistakes made by the bad enemies and subsequently snowball and turn every match into a complete stomp. While in lower ranks i would expect rayquaza to still be a determining factor, at higher ranks not even rayquaza in its current state is able to swing these games. <br> <br>Ever since i reached master, every game has been looking like this, completely hopeless by minute 5 either for one side or the other. If they&#039;re able to influence the game results this much i wonder if they&#039;re giving preferential matchmaking parameters to money spenders. If you guys are stuck on a losestreak i guess my advice would be to buy some gems and see what happens', 'filename': 'Screenshot_2022-12-11-11-52-01-24_e4a2857e7ed60b38c00338875a31da84', 'ext': '.jpg', 'w': 970, 'h': 858, 'tn_w': 124, 'tn_h': 110, 'tim': 1670757465104241, 'time': 1670757465, 'md5': 'QNLd7P2H8SjLz5IxmcgJSQ==', 'fsize': 203404, 'resto': 52596278}, {'no': 52597506, 'now': '12/11/22(Sun)07:00:21', 'name': 'Anonymous', 'com': '<a href=""#p52596380"" class=""quotelink"">&gt;&gt;52596380</a><br><span class=""quote"">&gt;Hypnosis</span><br><span class=""quote"">&gt;hold down button, stand in place and hypnotise the opponent&#039;s in a cone in front of you. only works on front facing opponents and has to build up a hypnotised meter (meter doesn&#039;t take too long and doesn&#039;t go away fast) once it fills up the opponents fall asleep.</span><br><span class=""quote"">&gt;would obviously be on H</span><s>oothoot</s>', 'time': 1670760021, 'resto': 52596278}]",1670760021,
33,52591345,12/10/22(Sat)19:19:46,Anonymous,,"<span class=""quote"">&gt;t-tar become both a worthless shitmon and a monlet in the far future</span><br>WHAT<br>WERE <br>THEY <br>THINKING",Pokemon-SV-Iron-Thorns,.jpg,1200,675,250,140,1670717986763126,1670717986,BVNexBr8SD4uNJluv9if6A==,46516,0,0,0,ttar-become-both-a-worthless-shitmon-and-a-monlet,1,20,1,15.0,1.0,"[{'no': 52596075, 'now': '12/11/22(Sun)02:18:04', 'name': 'Anonymous', 'com': '<a href=""#p52595385"" class=""quotelink"">&gt;&gt;52595385</a><br>It eats a mountain<br>It shits a mountain<br>All future tyranitar are shit eaters', 'time': 1670743084, 'resto': 52591345}, {'no': 52596078, 'now': '12/11/22(Sun)02:18:21', 'name': 'Anonymous', 'com': '<a href=""#p52595455"" class=""quotelink"">&gt;&gt;52595455</a><br>I think that would&#039;ve done it a lot of good.<br>Iron Thorns is also faster than Ttar, but not fast enough to actually be &quot;fast&quot;. Other than that, all of its stats are just worse and it doesn&#039;t even have Sand Stream.<br>Doesn&#039;t help that Electric&#039;s physical attacking options are so much worse than its special attacking options.<br>Iron Thorns needed more to differentiate it from Ttar if it was going to have a reduced BST. Be a sidegrade instead of a downgrade.', 'time': 1670743101, 'resto': 52591345}, {'no': 52596094, 'now': '12/11/22(Sun)02:20:41', 'name': 'Anonymous', 'com': '<a href=""#p52591345"" class=""quotelink"">&gt;&gt;52591345</a><br>dangerously based<br><br>its cute as heck', 'time': 1670743241, 'resto': 52591345}, {'no': 52596123, 'now': '12/11/22(Sun)02:24:52', 'name': 'Anonymous', 'com': '<a href=""#p52596075"" class=""quotelink"">&gt;&gt;52596075</a><br>Makin&#039; pellets~<br>Eatin&#039; pellets~', 'time': 1670743492, 'resto': 52591345}, {'no': 52597505, 'now': '12/11/22(Sun)07:00:16', 'name': 'Anonymous', 'com': '<a href=""#p52591375"" class=""quotelink"">&gt;&gt;52591375</a><br><span class=""quote"">&gt;imagine a cryptid form of a powerful Pokemon</span><br><span class=""quote"">&gt;sky is the limit, it could be as strong as you want</span><br><span class=""quote"">&gt;nah, just make it weaker than the real thing lmao</span>', 'time': 1670760016, 'resto': 52591345}]",1670760016,
34,52597277,12/11/22(Sun)06:02:10,Anonymous,,Rate my towel<br>Should i use this today at beach with family?,20221211_080125,.jpg,2048,908,250,110,1670756530261869,1670756530,LGIQmuJo5gLQYHqgjiDqiw==,894349,0,0,0,rate-my-towel,1,7,0,2.0,0.0,"[{'no': 52597373, 'now': '12/11/22(Sun)06:21:08', 'name': 'Anonymous', 'com': '<a href=""#p52597360"" class=""quotelink"">&gt;&gt;52597360</a><br>sounds like someone saw the belt one too many times. my house isn&#039;t your house, ya beaten hermit crabbed fuck', 'time': 1670757668, 'resto': 52597277}, {'no': 52597374, 'now': '12/11/22(Sun)06:21:32', 'name': 'Anonymous', 'com': '<a href=""#p52597277"" class=""quotelink"">&gt;&gt;52597277</a><br>hell no if you&#039;re doing anything with your family you have to be vanilla as fuck whether you&#039;re a woman or a man<br>don&#039;t use shit like that', 'time': 1670757692, 'resto': 52597277}, {'no': 52597388, 'now': '12/11/22(Sun)06:25:13', 'name': 'Anonymous', 'com': '<a href=""#p52597277"" class=""quotelink"">&gt;&gt;52597277</a><br>Literally no one will care<br><a href=""#p52597374"" class=""quotelink"">&gt;&gt;52597374</a><br>I&#039;m begging you to leave your basement', 'time': 1670757913, 'resto': 52597277}, {'no': 52597458, 'now': '12/11/22(Sun)06:46:22', 'name': 'Anonymous', 'com': '<a href=""#p52597277"" class=""quotelink"">&gt;&gt;52597277</a><br>Do you want people to think you&#039;re gay or a pedo?', 'time': 1670759182, 'resto': 52597277}, {'no': 52597502, 'now': '12/11/22(Sun)06:59:42', 'name': 'Anonymous', 'com': '<a href=""#p52597277"" class=""quotelink"">&gt;&gt;52597277</a><br>Sure, go ahead. Not like anyone will see it considering it&#039;s the middle of winter and there&#039;s 10cm of snow outside.', 'time': 1670759982, 'resto': 52597277}]",1670759982,
35,52584869,12/10/22(Sat)08:39:49,Anonymous,,"Meanwhile, on bizarro /vp/...",bizarro,.jpg,650,365,250,140,1670679589277224,1670679589,ssn00O1moLbK/cLm1MtUlQ==,113920,0,0,0,meanwhile-on-bizarro-vp,1,218,18,213.0,18.0,"[{'no': 52596829, 'now': '12/11/22(Sun)04:24:50', 'name': 'Anonymous', 'com': '<a href=""#p52593848"" class=""quotelink"">&gt;&gt;52593848</a><br>Greninjabros… will we even get into Scarlet and Violet?', 'time': 1670750690, 'resto': 52584869}, {'no': 52596837, 'now': '12/11/22(Sun)04:27:09', 'name': 'Anonymous', 'com': '<a href=""#p52589093"" class=""quotelink"">&gt;&gt;52589093</a><br>Scyther I&#039;ve been told.', 'time': 1670750829, 'resto': 52584869}, {'no': 52596845, 'now': '12/11/22(Sun)04:29:26', 'name': 'Anonymous', 'com': '<a href=""#p52596770"" class=""quotelink"">&gt;&gt;52596770</a><br>Maybe someday we will will have the last eeveeultion, where it evolves into a normal type.', 'time': 1670750966, 'resto': 52584869}, {'no': 52597119, 'now': '12/11/22(Sun)05:28:27', 'name': 'Anonymous', 'com': 'Geeta was so hard, I actually went out and cried in front of my whole neighborhood...<br>And they joined with me too,even normies that don&#039;t know about Pokemon have heard the horror stories about Geeta. The hardest, most unfair battle in any RPG period. I heard people have had to resort to psychiatrists to get over it... Might consider an appointment soon', 'time': 1670754507, 'resto': 52584869}, {'no': 52597494, 'now': '12/11/22(Sun)06:58:09', 'name': 'Anonymous', 'com': 'I would never had sex with an animal, either a cartoon one or irl, that&#039;s disgusting!', 'time': 1670759889, 'resto': 52584869}]",1670759889,
36,52565805,12/08/22(Thu)17:45:12,Anonymous,Trainer Thread,"Rad Edition<br><span class=""quote"">&gt;post trainer</span><br><span class=""quote"">&gt;their personality</span><br><span class=""quote"">&gt;their hobby</span><br><span class=""quote"">&gt;their main pokemon</span><br><span class=""quote"">&gt;their favorite class</span><br><span class=""quote"">&gt;their favorite area</span><br><span class=""quote"">&gt;their favorite badge</span><br><br>Previous Thread: <a href=""/vp/thread/52529662#p52529662"" class=""quotelink"">&gt;&gt;52529662</a>",1670521729630945,.jpg,1280,720,250,140,1670539512535577,1670539512,sfeDYHWb6VHQcJ/ZiwiYmQ==,237797,0,0,0,trainer-thread,1,172,76,167.0,76.0,"[{'no': 52597172, 'now': '12/11/22(Sun)05:39:19', 'name': 'Anonymous', 'com': '<a href=""#p52597091"" class=""quotelink"">&gt;&gt;52597091</a><br>Because I can&#039;t tell if it&#039;s a guy or a girl...', 'time': 1670755159, 'resto': 52565805}, {'no': 52597287, 'now': '12/11/22(Sun)06:04:55', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;go to delete save data and start over again</span><br><span class=""quote"">&gt;accidentally delete the game</span><br><span class=""quote"">&gt;waiting on redownload</span><br>Fug', 'time': 1670756695, 'resto': 52565805}, {'no': 52597295, 'now': '12/11/22(Sun)06:05:56', 'name': 'Anonymous', 'com': '<a href=""#p52596658"" class=""quotelink"">&gt;&gt;52596658</a><br>Grats now you can force it to copy grusha', 'time': 1670756756, 'resto': 52565805}, {'no': 52597486, 'now': '12/11/22(Sun)06:55:47', 'name': 'Anonymous', 'com': '<a href=""#p52589109"" class=""quotelink"">&gt;&gt;52589109</a><br><span class=""quote"">&gt;Daft Punk disbands</span><br><span class=""quote"">&gt;their helmets end up in pogeymans</span><br>Fuck.', 'time': 1670759747, 'resto': 52565805}, {'no': 52597493, 'now': '12/11/22(Sun)06:58:08', 'name': 'Anonymous', 'com': '<a href=""#p52596499"" class=""quotelink"">&gt;&gt;52596499</a><br>He&#039;s tsundere.', 'time': 1670759888, 'resto': 52565805}]",1670759888,
37,52588535,12/10/22(Sat)15:23:02,Anonymous,,PatternGODS we won,Patterns,.jpg,1500,1608,233,249,1670703782080269,1670703782,XFHTY26tW4YK0SmeexfXkg==,1246145,0,0,0,patterngods-we-won,1,201,33,196.0,32.0,"[{'no': 52596937, 'now': '12/11/22(Sun)04:50:28', 'name': 'Anonymous', 'com': '<a href=""#p52588535"" class=""quotelink"">&gt;&gt;52588535</a><br><span class=""quote"">&gt;turtle pokemon is an anklesaur</span><br>Genuinely kill yourself you&#039;re too retarded to be posting', 'time': 1670752228, 'resto': 52588535}, {'no': 52597337, 'now': '12/11/22(Sun)06:11:11', 'name': 'Anonymous', 'com': '<a href=""#p52588535"" class=""quotelink"">&gt;&gt;52588535</a><br><span class=""quote"">&gt; jungle animals</span><br><span class=""quote"">&gt; a fucking rooster</span><br>ok bro', 'time': 1670757071, 'resto': 52588535}, {'no': 52597347, 'now': '12/11/22(Sun)06:14:07', 'name': 'Anonymous', 'com': 'Patternfags really are the most retarded brainlets in this board. Almost as turdbrained as flat earthers, even.', 'filename': '1646894102290', 'ext': '.jpg', 'w': 502, 'h': 640, 'tn_w': 98, 'tn_h': 125, 'tim': 1670757247030313, 'time': 1670757247, 'md5': 'z+n0U53HkYIQ+Wcyenb6qw==', 'fsize': 97810, 'resto': 52588535}, {'no': 52597428, 'now': '12/11/22(Sun)06:36:06', 'name': 'Anonymous', 'com': '<a href=""#p52588535"" class=""quotelink"">&gt;&gt;52588535</a><br><span class=""quote"">&gt;Primarina isn&#039;t sea mines</span><br>With the sig move being described as is it seriously seems like the most logical choice.', 'time': 1670758566, 'resto': 52588535}, {'no': 52597492, 'now': '12/11/22(Sun)06:58:02', 'name': 'Anonymous', 'com': '<a href=""#p52591190"" class=""quotelink"">&gt;&gt;52591190</a><br>https://en.wikipedia.org/wiki/Gay_b<wbr>omb', 'time': 1670759882, 'resto': 52588535}]",1670759882,
38,52596149,12/11/22(Sun)02:28:56,Anonymous,,Your humble opinion on Rika?,Rika 5,.jpg,1937,3321,145,250,1670743736811367,1670743736,G3JR30Csx935kB7Ru+QZaA==,2765812,0,0,0,your-humble-opinion-on-rika,1,18,4,13.0,2.0,"[{'no': 52596563, 'now': '12/11/22(Sun)03:37:16', 'name': 'Anonymous', 'com': '<a href=""#p52596149"" class=""quotelink"">&gt;&gt;52596149</a><br>Should have be a man', 'time': 1670747836, 'resto': 52596149}, {'no': 52596621, 'now': '12/11/22(Sun)03:46:27', 'name': 'Anonymous', 'com': '<a href=""#p52596149"" class=""quotelink"">&gt;&gt;52596149</a><br>Literal perfection.', 'filename': 'FjI6hcDVUAA4iQ0', 'ext': '.jpg', 'w': 2508, 'h': 3541, 'tn_w': 88, 'tn_h': 125, 'tim': 1670748387837464, 'time': 1670748387, 'md5': '6L2rAIqsbNS+4lllkmWPIQ==', 'fsize': 1974453, 'resto': 52596149}, {'no': 52596656, 'now': '12/11/22(Sun)03:52:02', 'name': 'Anonymous', 'com': 'A likable character with a cute pokeball throwing animation and a good taste in pokemon', 'time': 1670748722, 'resto': 52596149}, {'no': 52597286, 'now': '12/11/22(Sun)06:04:54', 'name': 'Anonymous', 'com': '<a href=""#p52596149"" class=""quotelink"">&gt;&gt;52596149</a><br>Perfect blend of cool, cute and a little dorky', 'filename': '103476118_p0', 'ext': '.png', 'w': 1000, 'h': 1200, 'tn_w': 104, 'tn_h': 125, 'tim': 1670756694357869, 'time': 1670756694, 'md5': 'nzdruY4w1MZfDMqcnRpn9A==', 'fsize': 1327170, 'resto': 52596149}, {'no': 52597484, 'now': '12/11/22(Sun)06:55:31', 'name': 'Anonymous', 'com': '<a href=""#p52596298"" class=""quotelink"">&gt;&gt;52596298</a><br><span class=""quote"">&gt;She also has a great way with girls</span><br>I&#039;ve seen girls simping for Rika, questioning their own sexuality.', 'time': 1670759731, 'resto': 52596149}]",1670759731,
39,52595746,12/11/22(Sun)01:37:15,Anonymous,,What is the best cave in pokemon,180px-Dark_Cave_2_GSC,.png,180,216,180,216,1670740635695496,1670740635,uaiGs+Foo8i2Ra56gF7jjQ==,18307,0,0,0,what-is-the-best-cave-in-pokemon,1,27,2,22.0,2.0,"[{'no': 52597305, 'now': '12/11/22(Sun)06:07:24', 'name': 'Anonymous', 'com': '<a href=""#p52595746"" class=""quotelink"">&gt;&gt;52595746</a><br>I liked Tohjo Falls. Not the most exciting cave to explore but had some charm to it. I liked the idea of it being a crossing point between Johto and Kanto.<br><br>Aside from that, Mt. Morter, Ice Path, Meteor Falls, BW2 Victory Road.', 'time': 1670756844, 'resto': 52595746}, {'no': 52597329, 'now': '12/11/22(Sun)06:10:05', 'name': 'Anonymous', 'com': '<a href=""#p52597305"" class=""quotelink"">&gt;&gt;52597305</a><br><span class=""quote"">&gt;BW2 Victory Road</span><br>I didn&#039;t realise it was different between B2 and W2, and when I first played White 2 after having done like 3 B2 playthroughs I got confused for a minute thinking I had remebered it completely wrong. Was a cool moment. I wish they&#039;d version exclusive locations again. Simple swaps like Lake of the Sunne/Moone and the Galar Gyms felt so lazy in comparison.', 'time': 1670757005, 'resto': 52595746}, {'no': 52597449, 'now': '12/11/22(Sun)06:43:09', 'name': 'Anonymous', 'com': '<a href=""#p52597248"" class=""quotelink"">&gt;&gt;52597248</a><br>Now you&#039;ll say that you were just pretending to be stupid', 'time': 1670758989, 'resto': 52595746}, {'no': 52597472, 'now': '12/11/22(Sun)06:52:03', 'name': 'Anonymous', 'com': '<a href=""#p52597449"" class=""quotelink"">&gt;&gt;52597449</a><br>show me how you can ascend mt silver in gsc?', 'time': 1670759523, 'resto': 52595746}, {'no': 52597477, 'now': '12/11/22(Sun)06:53:39', 'name': 'Anonymous', 'com': '<a href=""#p52595746"" class=""quotelink"">&gt;&gt;52595746</a><br>chargestone cave', 'time': 1670759619, 'resto': 52595746}]",1670759619,
40,52592647,12/10/22(Sat)21:08:16,Anonymous,,Story would have been more satisfying/emotional if he was your only rival.,8F6A8CA3-D7D4-45BE-927A-CAB407213407,.jpg,609,504,250,206,1670724496569898,1670724496,8yeiiGEZqA1VyWY5aPRlLw==,41384,0,0,0,story-would-have-been-more-satisfyingemotional-if,1,33,2,28.0,2.0,"[{'no': 52596866, 'now': '12/11/22(Sun)04:35:22', 'name': 'Anonymous', 'com': '<a href=""#p52594109"" class=""quotelink"">&gt;&gt;52594109</a><br><span class=""quote"">&gt;doesn&#039;t compete with you</span><br><span class=""quote"">&gt;isn&#039;t growing alongside you and pushing you because shes already much stronger and not comparable </span><br>she isnt a rival in any sense of the word. You either need to use a dictionary and learn what words mean before using them or stop ignoring what she actually is just because you want to fuck her.', 'time': 1670751322, 'resto': 52592647}, {'no': 52597028, 'now': '12/11/22(Sun)05:10:02', 'name': 'Anonymous', 'com': '<a href=""#p52595644"" class=""quotelink"">&gt;&gt;52595644</a><br>Dimitri Fire Emblem, is that you?', 'time': 1670753402, 'resto': 52592647}, {'no': 52597079, 'now': '12/11/22(Sun)05:23:17', 'name': 'Anonymous', 'com': '<a href=""#p52592647"" class=""quotelink"">&gt;&gt;52592647</a><br>stop gassing this faggot cunt up he was insufferable. game would be vastly improved if him and nemona were removed', 'time': 1670754197, 'resto': 52592647}, {'no': 52597094, 'now': '12/11/22(Sun)05:25:29', 'name': 'Anonymous', 'com': '<a href=""#p52597079"" class=""quotelink"">&gt;&gt;52597079</a><br>Shut up, Penny. No one likes you, especially Arven, Nemona, and ME.', 'time': 1670754329, 'resto': 52592647}, {'no': 52597474, 'now': '12/11/22(Sun)06:52:22', 'name': 'Anonymous', 'com': '<a href=""#p52595436"" class=""quotelink"">&gt;&gt;52595436</a><br>Arven being so abrasive at the beginning is absolutely integral to his character. <br>We obviously don&#039;t know what&#039;s going with him, we just think he&#039;s an asshole for no reason. However, the game does add some mystery to him right at the start. Why does he know Raidon? Why did he choose to ignore Nemona&#039;s question? Why did he get so mad at the mention of his parent? It&#039;s obvious that there&#039;s more to him, and that makes you curious.<br>I distinctly remember pretending to not remember him when I talked to him again at school. I wanted to be mean to to him since he was mean to us. And after the first titan, he gets out Mabosstiff off screen after our character left. At that point I wonder if he had any evil intentions, I didn&#039;t reallt trust him yet but I wanted to find out what&#039;s up with him.<br>All those suspicions vanished pretty quickly after the next few titans obviously, but the fact that I was hesitant to trust him made him so much more interesting to me because I actually spent some thought thinking about what his deal might be. If he was friendly right from the beginning and honest about his intentions he would&#039;ve been far less memorable to me because he&#039;d be so much more generic. This way it also gives him character growth, showing that he has to grow to trust us first and opens us to us eventually.<br><br>Honestly, when you consider the shit he went through, he could&#039;ve been way more of an asshole than he was. Nigga has been completely by himself for several years despite being a teenager and basically raised himself. It&#039;s unrealistic how well adjusted he is considering how he&#039;s been heavily neglected since his childhood.', 'time': 1670759542, 'resto': 52592647}]",1670759542,
41,52589110,12/10/22(Sat)16:09:23,Anonymous,Post some good fake paradox Mon designs,,FjlA-t-WIAA3_B3,.jpg,2048,1514,250,184,1670706563470257,1670706563,bTPLYf6ODM/uACxwwsfd1w==,269512,0,0,0,post-some-good-fake-paradox-mon-designs,1,24,8,19.0,8.0,"[{'no': 52595550, 'now': '12/11/22(Sun)01:19:36', 'name': 'Anonymous', 'com': '<a href=""#p52595399"" class=""quotelink"">&gt;&gt;52595399</a><br>if these guys hadn&#039;t gone extinct we would&#039;ve had to walk and run from gens 1 through 8', 'time': 1670739576, 'resto': 52589110}, {'no': 52595564, 'now': '12/11/22(Sun)01:21:02', 'name': 'Anonymous', 'com': '<a href=""#p52595399"" class=""quotelink"">&gt;&gt;52595399</a><br><span class=""quote"">&gt;not Mr Jive</span>', 'time': 1670739662, 'resto': 52589110}, {'no': 52596140, 'now': '12/11/22(Sun)02:27:40', 'name': 'Anonymous', 'com': '<a href=""#p52593024"" class=""quotelink"">&gt;&gt;52593024</a><br>This one&#039;s pretty badass', 'time': 1670743660, 'resto': 52589110}, {'no': 52597430, 'now': '12/11/22(Sun)06:36:27', 'name': 'Anonymous', 'com': '<a href=""#p52593024"" class=""quotelink"">&gt;&gt;52593024</a><br>did it really need a bulge', 'time': 1670758587, 'resto': 52589110}, {'no': 52597468, 'now': '12/11/22(Sun)06:50:58', 'name': 'Anonymous', 'com': '<a href=""#p52595564"" class=""quotelink"">&gt;&gt;52595564</a><br><span class=""quote"">&gt;not Mr Crimee</span>', 'time': 1670759458, 'resto': 52589110}]",1670759458,
