,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,last_replies
0,1,1.0,1.0,01/29/21(Fri)06:20:11,Anonymous,Welcome to /vt/ - Virtual YouTubers,"This board is for the discussion of Virtual YouTubers (&quot;VTubers&quot;), including those streaming in Japanese, English, and other languages. VTubers don&#039;t necessarily need to be on Youtube of course, they can be on Twitch, Niconico, Bilibili, or any other platform.<br><br>Please note that discussion should pertain to a VTuber&#039;s streams and content, and should not pertain to their real lives, relationships, or appearances (&quot;IRL&quot;).",vt,.jpg,767,677,250,220,1611919211191,1611919211,/ByoddbBkujCu1jLWcCiGg==,145602,0,mod,welcome-to-vt-virtual-youtubers,3,0,0,1611921486,,,,,
1,38873465,,,12/13/22(Tue)02:27:55,Anonymous,/∞/ - Ouro Kronii General - 02:47,"<span class=""quote"">&gt;Guest Appearance: 【#KOBORNDAY2022】You have been invited to my ROYAL BIRTHDAY BALL! </span><br>https://www.youtube.com/watch?v=I7s<wbr>PEEEopYY<br><br><span class=""quote"">&gt;Previous Stream:【Dying Light】Surviving With @CeresFauna</span><br>https://www.youtube.com/watch?v=k6T<wbr>_hWpGX78<br><br><span class=""quote"">&gt;Previous Stream:【Sonic Frontiers】Let&#039;s | #2</span><br>https://youtu.be/ZNj_yhVQTDY<br><br><span class=""quote"">&gt;Tags:</span><br>#ourokronii (General)<br>#krotime (Streams)<br>#kronillust (Art)<br>#kroniijokes (Memes)<br>#OKTK (Fanbase tag)<br>#kroniirotic (Unofficial Tag for NSFW Art)<br><br><span class=""quote"">&gt;Handy links:</span><br>YouTube: https://www.youtube.com/channel/UCm<wbr>bs8T6MWqUHP1tIQvSgKrg<br>Twitter: https://twitter.com/ourokronii<br>TikTok: https://www.tiktok.com/@ourokronii_<wbr>holoen<br>Free Chat Room: https://www.youtube.com/watch?v=nnA<wbr>Y-x9AtNk<br>Debut VoD: https://www.youtube.com/watch?v=W3o<wbr>Vrq94mGM<br><br><span class=""quote"">&gt;Music:</span><br>【Original Song MV】Daydream - Ouro Kronii: https://www.youtube.com/watch?v=6W7<wbr>49jRBg-4<br>Kronii&#039;s Original Song 「Daydream」: https://cover.lnk.to/Daydream<br>【Original Song MV】Rise -【hololive English -Council- Original Song】: https://www.youtube.com/watch?v=jHi<wbr>bTDJlTJw<br>Kronii&#039;s Latest Cover Song MAFIA / マフィア: https://www.youtube.com/watch?v=iEr<wbr>1aBephZ8<br>Kronii&#039;s Zatsudan BGM: https://www.youtube.com/watch?v=0dP<wbr>7cdf-EgI<br>Kronii&#039;s Game BGM: https://www.youtube.com/watch?v=aE3<wbr>yq2GQQmk<br>Kronii&#039;s Member BGM: https://www.youtube.com/watch?v=-QU<wbr>t_6oM9jI<br>Kronii&#039;s Birthday BGM: https://www.youtube.com/watch?v=6TX<wbr>GPOaYp30<br>Kronii&#039;s Anniversary BGM: https://www.youtube.com/watch?v=Z2O<wbr>oITXJfAI<br><br><span class=""quote"">&gt;Current Schedule:</span><br>12/11 - Membership: Unarchived Karaoke (New Mic) @ 6PM PST / 9PM EST, (12/12) 2AM GMT / 11AM JST<br><br><span class=""quote"">&gt;If you can&#039;t do timezones, consult the following:</span><br>https://stream-calendar.vercel.app/<wbr><br><br><span class=""quote"">&gt;Previous Thread:</span><br><a href=""/vt/thread/38839252#p38839252"" class=""quotelink"">&gt;&gt;38839252</a><br><br><span class=""quote"">&gt;Current Bond Level: 7.0</span><br><br><span class=""quote"">&gt;Fanfic Listing:</span><br><s>https://docs.google.com/document/d/<wbr>1tBsaVE7MLlrZY8fkE1EK-X4X8qSkbCsKFs<wbr>mxjwcBUU0/edit?usp=sharing</s><br><br><span class=""quote"">&gt;Fanart Gallery:</span><br><s>https://azure-gallery.net/illusts?q<wbr>uery=vtuber%3A%E3%82%AA%E3%83%BC%E3<wbr>%83%AD%E3%83%BB%E3%82%AF%E3%83%AD%E<wbr>3%83%8B%E3%83%BC&amp;kenzen=false</s><br><br>Remember to report and ignore schizos and Londoners. KRONII LOVE!<br><span class=""quote"">&gt;Also report any Leaks or Defamation against Kronii to Cover using this link</span><br>https://cover-corp.com/report/en/",1666648634945,.png,412,381,249,231,1670916475659301,1670916475,nwCQ56NlthSLoE8hO7w+3A==,249199,0,,ouro-kronii-general-0247,3,131,40,1670933733,0.0,0.0,126.0,39.0,"[{'no': 38880637, 'now': '12/13/22(Tue)07:08:03', 'name': 'Anonymous', 'filename': '1666209368291', 'ext': '.jpg', 'w': 5529, 'h': 5529, 'tn_w': 125, 'tn_h': 125, 'tim': 1670933283998471, 'time': 1670933283, 'md5': 'HCazXVBmfU/e5ovZhvv5jQ==', 'fsize': 1233773, 'resto': 38873465, 'spoiler': 1}, {'no': 38880821, 'now': '12/13/22(Tue)07:14:14', 'name': 'Anonymous', 'com': 'You guys think we&#039;ll get a Vesper collab this week?', 'time': 1670933654, 'resto': 38873465}, {'no': 38880839, 'now': '12/13/22(Tue)07:14:49', 'name': 'Anonymous', 'com': '<a href=""#p38880821"" class=""quotelink"">&gt;&gt;38880821</a><br>roru<br>rumao even', 'time': 1670933689, 'resto': 38873465}, {'no': 38880847, 'now': '12/13/22(Tue)07:15:11', 'name': 'Anonymous', 'com': '<a href=""#p38880821"" class=""quotelink"">&gt;&gt;38880821</a><br>Nom.', 'time': 1670933711, 'resto': 38873465}, {'no': 38880857, 'now': '12/13/22(Tue)07:15:33', 'name': 'Anonymous', 'com': '<a href=""#p38880821"" class=""quotelink"">&gt;&gt;38880821</a><br>Why can&#039;t you stop thinking about the male hag dick anon?', 'time': 1670933733, 'resto': 38873465}]"
2,38878365,,,12/13/22(Tue)05:51:54,Anonymous,/NijiEN/ Nijisanji EN General,"Nijisanji EN Youtube channels:<br>https://www.youtube.com/channel/UC-<wbr>JSeFfovhNsEhftt1WHMvg/channels<br><br>Twitter:<br>https://twitter.com/NIJISANJI_World<wbr><br>https://twitter.com/i/lists/1415262<wbr>975435231235<br><br>Lazulight:<br>https://twitter.com/PomuRainpuff<br>https://twitter.com/EliraPendora<br>https://twitter.com/3W1W4 (alt)<br>https://twitter.com/FinanaRyugu<br>https://twitter.com/RyuguFinana (alt)<br><br>Obsydia:<br>https://twitter.com/Rosemi_Lovelock<wbr><br>https://twitter.com/Petra_Gurin<br>https://twitter.com/Selen_Tatsuki<br><br>Ethyria:<br>https://twitter.com/MillieParfait<br>https://twitter.com/EnnaAlouette<br>https://twitter.com/NinaKosaka<br>https://twitter.com/ReimuEndou<br><br>Luxiem:<br>https://twitter.com/Ike_Eveland<br>https://twitter.com/Mysta_Rias<br>https://twitter.com/Vox_Akuma<br>https://twitter.com/Luca_Kaneshiro<br>https://twitter.com/Shu_Yamino<br><br>Noctyx:<br>https://twitter.com/sonny_brisko<br>https://twitter.com/uki_violeta<br>https://twitter.com/alban_knox<br>https://twitter.com/fulgur_ovid<br>https://twitter.com/yugo_asuma<br><br>Iluna:<br>https://twitter.com/MariaMari0nette<wbr><br>https://twitter.com/KyoKanek0<br>https://twitter.com/AiaAmare<br>https://twitter.com/AsterArcadia<br>https://twitter.com/ScarleYonaguni<br>https://twitter.com/RenZott0<br><br>XSOLEIL:<br>https://twitter.com/ZaionLanZa<br>https://twitter.com/D_Dropscythe<br>https://twitter.com/MelocoKyoran<br>https://twitter.com/HexHaywire<br>https://twitter.com/KotokaTorahime<br>https://twitter.com/Ver_Vermillion<br><br>Teamup schedule for Nijisanji EN:<br>https://teamup.com/ks1mraas71v3fjf1<wbr>c2<br>https://walfie.github.io/niji-en-pi<wbr>nned/<br>https://nijien.vercel.app/<br><br>To watch streams at the same time:<br>https://holodex.net/<br>https://pomuhub.com/<br>https://niji-mado.web.app/home<br>Open devtools (F12 key), go to console tab, input the following code, then refresh the page.<br>localStorage.setItem(&#039;rulePauseOthe<wbr>r&#039;, 0);<br>You only need to do this once, or until your browser data is cleared.<br><br>NijiEN song playlist:<br>https://youtube.com/playlist?list=P<wbr>LKN0vyOK8SHelderZX3Vb84zwoAWoTKwR<br>To loop indefinitely get a browser extension preventing Youtube autopause.<br><br>Nijisanji chat log:<br>https://niji.chats.ninja/#/comment<br><br>Aggie archive:<br>https://catbox.moe/c/hp31z6<br><br>Our Minecraft Server:<br>ninisani.moe<br><br>Our watchalong site:<br>watch.ninisani.moe<br><br>Reminder to ignore bait, shitposting, samefags, discordfags, numberfags, tribalfags and falseflaggers.<br><br>Previous thread: <a href=""/vt/thread/38875047#p38875047"" class=""quotelink"">&gt;&gt;38875047</a>",FjTPf1SacAEm5MI,.jpg,3508,2480,250,176,1670928714094478,1670928714,6pQdvdurE/Rw7PJMSuWR7Q==,982226,0,,nijien-nijisanji-en-general,3,246,80,1670933731,0.0,0.0,241.0,77.0,"[{'no': 38880796, 'now': '12/13/22(Tue)07:13:16', 'name': 'Anonymous', 'com': '<a href=""#p38880733"" class=""quotelink"">&gt;&gt;38880733</a><br>They&#039;re pretty bad.<br>Emma August uses one.<br>Appreciate her trying though', 'time': 1670933596, 'resto': 38878365}, {'no': 38880817, 'now': '12/13/22(Tue)07:14:05', 'name': 'Anonymous', 'com': '<a href=""#p38880759"" class=""quotelink"">&gt;&gt;38880759</a><br>...', 'filename': '000012', 'ext': '.png', 'w': 300, 'h': 275, 'tn_w': 125, 'tn_h': 114, 'tim': 1670933645363254, 'time': 1670933645, 'md5': 'LsPetbZE4ZTJfh230npxCg==', 'fsize': 86810, 'resto': 38878365}, {'no': 38880823, 'now': '12/13/22(Tue)07:14:16', 'name': 'Anonymous', 'com': '<a href=""#p38880733"" class=""quotelink"">&gt;&gt;38880733</a><br>yumeoi is probably using a different translator. Im not nihongo jouzu but his translations make more sense than yugo&#039;s did. yugo&#039;s stream that had live tl was hilarious though.', 'filename': 'yumeburger', 'ext': '.jpg', 'w': 564, 'h': 483, 'tn_w': 124, 'tn_h': 107, 'tim': 1670933656984378, 'time': 1670933656, 'md5': '2tNEqatrBw6wXxcY7dzjyw==', 'fsize': 47443, 'resto': 38878365}, {'no': 38880843, 'now': '12/13/22(Tue)07:15:00', 'name': 'Anonymous', 'com': 'i already watched the stream, why am i watching clips. i can hear it in my head. his horribly pitched notes <br><span class=""quote"">&gt;aaaaaaaaaaaaaaa</span><br><span class=""quote"">&gt;uAAAAAAAA</span><br><span class=""quote"">&gt;AEUAAAAAAAAAaaa</span><br>its stuck in my head. get it out', 'filename': '1660565610480', 'ext': '.png', 'w': 276, 'h': 356, 'tn_w': 96, 'tn_h': 125, 'tim': 1670933700700589, 'time': 1670933700, 'md5': 'XTVWOJUPel39ly3mKPxAzg==', 'fsize': 73886, 'resto': 38878365}, {'no': 38880855, 'now': '12/13/22(Tue)07:15:31', 'name': 'Anonymous', 'com': '<a href=""#p38880733"" class=""quotelink"">&gt;&gt;38880733</a><br>They&#039;re not the best, I watch Masaru regularly and he has one, they&#039;re good for getting a general gist but sometimes it comes out borderline incomprehensible', 'time': 1670933731, 'resto': 38878365}]"
3,38878800,,,12/13/22(Tue)06:07:58,Anonymous,/#/ - Numbers,"Previous: <a href=""/vt/thread/38873536#p38873536"" class=""quotelink"">&gt;&gt;38873536</a>",1d9ff86ff6e6c54efc448de6a93c1ec9,.jpg,3507,4960,176,249,1670929678968677,1670929678,N+eNSGsEb1ncw1s/81iTZQ==,1950249,0,,numbers,3,277,47,1670933730,0.0,0.0,272.0,46.0,"[{'no': 38880814, 'now': '12/13/22(Tue)07:14:00', 'name': 'Anonymous', 'com': '<a href=""#p38880400"" class=""quotelink"">&gt;&gt;38880400</a><br>Croatia! Messi is busy membership gifting Indo Cunny with his ARS', 'filename': '18277232', 'ext': '.png', 'w': 820, 'h': 91, 'tn_w': 125, 'tn_h': 13, 'tim': 1670933640893303, 'time': 1670933640, 'md5': 'mvJAJkXwalbAsCLzTol2HQ==', 'fsize': 20783, 'resto': 38878800}, {'no': 38880815, 'now': '12/13/22(Tue)07:14:02', 'name': 'Anonymous', 'com': '<a href=""#p38880767"" class=""quotelink"">&gt;&gt;38880767</a><br>That&#039;s why she need to Collab with the girls. Nope that wither fight happens soon', 'time': 1670933642, 'resto': 38878800}, {'no': 38880841, 'now': '12/13/22(Tue)07:14:50', 'name': 'Anonymous', 'com': 'What a boring birthday stream.', 'time': 1670933690, 'resto': 38878800}, {'no': 38880844, 'now': '12/13/22(Tue)07:15:03', 'name': 'Anonymous', 'com': 'I actually hope that everyone takes a break or &quot;falls sick&quot; for a period of time so that the lack of members will be even more apparent even for those with their heads in the sand.', 'time': 1670933703, 'resto': 38878800}, {'no': 38880854, 'now': '12/13/22(Tue)07:15:30', 'name': 'Anonymous', 'com': '<a href=""#p38880767"" class=""quotelink"">&gt;&gt;38880767</a><br>There&#039;s a difference between Kiara but lower and the GOOD voice that completely lacks the sharpness and the fry that Kiara&#039;s character voice has. The good voice even has a different rhythm to it.', 'time': 1670933730, 'resto': 38878800}]"
4,38880744,,,12/13/22(Tue)07:11:30,Anonymous,/vrt/ Retro Game Tubers,"Dedicated to the discussion and linking of any and all Vtubers with love for Retro Games and their Retro Streams,<br>as well as the discussion of the 7 Sins of the Retrocalypse.<br><br>▶Onolumi◀<br>The sin of streaming way too much.<br>https://www.youtube.com/@Onolumi<br><br>▶Amiya Aranha◀<br>The sin of being way too attached to chat<br>https://www.youtube.com/@AmiyaAranh<wbr>a<br><br>▶Woozie Wannai◀<br>The sin of going to boomer shooters whenever her other games don&#039;t work out<br>https://www.youtube.com/@WoozieWann<wbr>ai<br><br>▶Kiki◀<br>The sin of having her streams die all the time<br>https://www.youtube.com/@KikiCh-<br><br>▶Sava Safari◀<br>The sin of eating all kinds of weird shit<br>https://www.youtube.com/@SavaSafari<wbr><br><br>▶Riona◀<br>The sin of raging at useless NPC&#039;s<br>https://www.twitch.tv/rionavt<br><br>▶Professor Bloom◀<br>The sin of being into OG hardware only. *gasp*<br>https://www.twitch.tv/profbloomvtub<wbr>er<br><br>Other more talked about Chuubas:<br><br>▶Clauvio◀<br>https://www.twitch.tv/clauvio<br><br>▶TheGoodJared as Hank Hill◀<br>https://www.twitch.tv/thegoodjared<br><br>▶Pop&#039;n Start featuring Dot_lvl and Maroony◀<br>https://www.twitch.tv/team/popnstar<wbr>t<br><br>▶Ninaninin◀<br>https://www.twitch.tv/ninaninin<br><br>▶BatAtVideoGames◀<br>https://www.twitch.tv/batatvideogam<wbr>es<br><br>More Retro Chuubas:<br>https://rentry.org/vrt-Chuubalist<br><br>/vrt/ Divegrass Team:<br>https://implyingrigged.info/wiki//v<wbr>rt/<br><br>Previous Thread:<br><a href=""/vt/thread/38766268#p38766268"" class=""quotelink"">&gt;&gt;38766268</a><br><br>Other Threads of interest:<br>Tsunderia Extended <a href=""//boards.4channel.org/vt/catalog#s=%2Ftsunx%2F"" class=""quotelink"">&gt;&gt;&gt;/vt//tsunx/</a><br>Kiki Main Thread <a href=""//boards.4channel.org/vt/catalog#s=%2Fpyon%2F"" class=""quotelink"">&gt;&gt;&gt;/vt//pyon/</a><br>Nina Main Thread <a href=""//boards.4channel.org/vt/catalog#s=%2Fnina%2F"" class=""quotelink"">&gt;&gt;&gt;/vt//nina/</a><br>Japanese Independent &amp; Small Vtubers <a href=""//boards.4channel.org/vt/catalog#s=%2Findie%2F"" class=""quotelink"">&gt;&gt;&gt;/vt//indie/</a><br>Large Indies Global <a href=""//boards.4channel.org/vt/catalog#s=%2Flig%2F"" class=""quotelink"">&gt;&gt;&gt;/vt//lig/</a><br>AkioAIR and other small corpos <a href=""//boards.4channel.org/vt/catalog#s=%2Fcorpo%2F"" class=""quotelink"">&gt;&gt;&gt;/vt//corpo/</a>",1643671784720,.jpg,800,1200,166,250,1670933490659099,1670933490,ePqqvpofxmiPUoDqCMdxBQ==,141348,0,,vrt-retro-game-tubers,3,4,1,1670933746,0.0,0.0,,,"[{'no': 38880771, 'now': '12/13/22(Tue)07:12:43', 'name': 'Anonymous', 'com': 'Lumi is live<br>https://www.youtube.com/watch?v=wqh<wbr>eUav1MyM', 'time': 1670933563, 'resto': 38880744}, {'no': 38880797, 'now': '12/13/22(Tue)07:13:24', 'name': 'Anonymous', 'com': 'Lumi LOVE<br>Ami LOVE<br>Kiki LOVE<br>Sava LOVE<br>Riona LOVE<br>Woozie LOVE', 'filename': '1644900636627', 'ext': '.png', 'w': 701, 'h': 701, 'tn_w': 125, 'tn_h': 125, 'tim': 1670933604429958, 'time': 1670933604, 'md5': 'p1llsM0B2tJNTJ/JOd+KaA==', 'fsize': 301361, 'resto': 38880744}, {'no': 38880852, 'now': '12/13/22(Tue)07:15:26', 'name': 'Anonymous', 'com': '<a href=""#p38880797"" class=""quotelink"">&gt;&gt;38880797</a><br>Cute rab<br>retro olev', 'time': 1670933726, 'resto': 38880744}, {'no': 38880861, 'now': '12/13/22(Tue)07:15:46', 'name': 'Anonymous', 'com': '<a href=""#p38880797"" class=""quotelink"">&gt;&gt;38880797</a><br>i hope kiki falls down a flight of stairs', 'time': 1670933746, 'resto': 38880744}]"
5,38636687,,,12/09/22(Fri)10:20:45,Anonymous,ホロライブ,ホロライブ,FeTCEBHaYAEKIp9,.jpg,1919,3076,155,249,1670599245930928,1670599245,UNBExC9ZpRgkbH2oMvNM9w==,2015466,0,,,3,284,150,1670933714,0.0,0.0,279.0,148.0,"[{'no': 38879701, 'now': '12/13/22(Tue)06:37:17', 'name': 'Anonymous', 'com': 'This is going to be a long night Koyokoyo...', 'filename': 'wXtyE7jzdPHRqK4', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670931437239289, 'time': 1670931437, 'md5': 'PmLsodMu2Nv33gDFt6yFbw==', 'fsize': 689027, 'resto': 38636687}, {'no': 38879933, 'now': '12/13/22(Tue)06:44:35', 'name': 'Anonymous', 'com': 'Noel and now stinky on ojous stream', 'time': 1670931875, 'resto': 38636687}, {'no': 38880217, 'now': '12/13/22(Tue)06:53:54', 'name': 'Anonymous', 'com': 'a lost child joined the totsu to be bullied by ojou', 'time': 1670932434, 'resto': 38636687}, {'no': 38880266, 'now': '12/13/22(Tue)06:55:24', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=OjV<wbr>YtizH0ks Subaru Pokemon SV<br>https://www.youtube.com/watch?v=xoa<wbr>Bh93vK7Q Botan Signalis', 'filename': 'FjXN4pCaYAA9i2c', 'ext': '.jpg', 'w': 2450, 'h': 2450, 'tn_w': 125, 'tn_h': 125, 'tim': 1670932524764525, 'time': 1670932524, 'md5': 'EZq2Dsu5Oc97XKc71dXtcw==', 'fsize': 438303, 'resto': 38636687}, {'no': 38880848, 'now': '12/13/22(Tue)07:15:14', 'name': 'Anonymous', 'com': '<a href=""#p38880217"" class=""quotelink"">&gt;&gt;38880217</a><br>whoops guess the lost child was Momotaro', 'time': 1670933714, 'resto': 38636687}]"
6,38877934,,,12/13/22(Tue)05:35:28,Anonymous,,Why has their twitter account gone dormant?,file,.png,964,546,250,141,1670927728648555,1670927728,5S1NO6Wg9s+SqkCIEvZWSw==,526782,0,,why-has-their-twitter-account-gone-dormant,3,7,0,1670933709,0.0,0.0,2.0,0.0,"[{'no': 38880566, 'now': '12/13/22(Tue)07:05:40', 'name': 'Anonymous', 'com': '<a href=""#p38877934"" class=""quotelink"">&gt;&gt;38877934</a><br>it&#039;s lore related', 'time': 1670933140, 'resto': 38877934}, {'no': 38880583, 'now': '12/13/22(Tue)07:06:22', 'name': 'Anonymous', 'com': '<a href=""#p38880010"" class=""quotelink"">&gt;&gt;38880010</a><br><span class=""quote"">&gt;Your wish has been heard</span><br><span class=""quote"">&gt;Releases StarsEN2 and 3</span>', 'time': 1670933182, 'resto': 38877934}, {'no': 38880638, 'now': '12/13/22(Tue)07:08:06', 'name': 'Anonymous', 'com': '<a href=""#p38877934"" class=""quotelink"">&gt;&gt;38877934</a><br>She only appears when new en members are debuting.', 'time': 1670933286, 'resto': 38877934}, {'no': 38880649, 'now': '12/13/22(Tue)07:08:24', 'name': 'Anonymous', 'com': '<a href=""#p38880583"" class=""quotelink"">&gt;&gt;38880583</a><br>why is omega such a faggot?', 'time': 1670933304, 'resto': 38877934}, {'no': 38880846, 'now': '12/13/22(Tue)07:15:09', 'name': 'Anonymous', 'com': '<a href=""#p38877934"" class=""quotelink"">&gt;&gt;38877934</a><br>He quit after reading the threads about him here, unironically. Well, he wasn&#039;t exactly well received so it&#039;s probably for the best.', 'time': 1670933709, 'resto': 38877934}]"
7,38873533,,,12/13/22(Tue)02:29:31,Anonymous,/2434/ - にじさんじ,"<span class=""quote"">&gt;What is Nijisanji?/Is this person in Nijisanji?/Who&#039;s in Nijisanji?</span><br>https://files.catbox.moe/f47er6.png<wbr> (JP only)<br>https://www.nijisanji.jp/members (official members list)<br>https://www.azure-gallery.net/ (twitter art)<br><br>Official Nijisanji Youtube channel<br>https://www.youtube.com/channel/UCX<wbr>7YkU9nEeaoZbkVLVajcMg<br>Official Nijisanji Twitter Account<br>https://twitter.com/nijisanji_app<br><br>Watch multiple streams at once/see who&#039;s streaming:<br>https://www.nijisanji.jp/streams<br>https://niji-mado.web.app/home (viewer)<br>https://nijisanji-live.com/ (nijitools)<br>https://refined-itsukara-link.neet.<wbr>love/ (schedule)<br><br><span class=""quote"">&gt;How do I get into Nijisanji?</span><br>Give examples of content you like/want to see and whether you can understand the language used by the branch you want to get into.<br><br>Reminder to ignore and report shitposting, discordfags, and tribalfags.<br><br>Previous thread: <a href=""/vt/thread/38768010#p38768010"" class=""quotelink"">&gt;&gt;38768010</a>",FjxO_ApaMAESc_x,.jpg,1345,972,249,180,1670916571829160,1670916571,t2geTTuxEpLBMZAaOMNrpQ==,1045455,0,,2434,3,51,21,1670933705,0.0,0.0,46.0,20.0,"[{'no': 38880386, 'now': '12/13/22(Tue)06:59:34', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=mHi<wbr>3IsM7irw (Nijikui)<br>https://www.youtube.com/watch?v=CR5<wbr>LZTX06JQ (Akira cover)<br>https://www.youtube.com/watch?v=RV2<wbr>EkC05e-E (Tomoe)<br>https://www.youtube.com/watch?v=7qV<wbr>MmBlW3rw (Belmond, Jiyu, Hoshikawa, Shiina)<br>https://www.youtube.com/watch?v=4_o<wbr>xXt3zN54 (Roki)<br>https://www.youtube.com/watch?v=uxk<wbr>WTP2wgf0 (Levi w horror friends)', 'filename': 'nijisanji_app-FjR5e1ZVIAAHBjU', 'ext': '.jpg', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670932774651319, 'time': 1670932774, 'md5': 'c16pK/1+49VerAhA19xE5Q==', 'fsize': 262360, 'resto': 38873533}, {'no': 38880409, 'now': '12/13/22(Tue)07:00:12', 'name': 'Anonymous', 'com': '<a href=""#p38880386"" class=""quotelink"">&gt;&gt;38880386</a><br>Time to crown the queen.', 'time': 1670932812, 'resto': 38873533}, {'no': 38880703, 'now': '12/13/22(Tue)07:09:53', 'name': 'Anonymous', 'com': '<a href=""#p38878053"" class=""quotelink"">&gt;&gt;38878053</a><br>Nice, looking forward to it.', 'time': 1670933393, 'resto': 38873533}, {'no': 38880732, 'now': '12/13/22(Tue)07:11:00', 'name': 'Anonymous', 'com': '<a href=""#p38877881"" class=""quotelink"">&gt;&gt;38877881</a><br>Cute sorceress peek.', 'time': 1670933460, 'resto': 38873533}, {'no': 38880845, 'now': '12/13/22(Tue)07:15:05', 'name': 'Anonymous', 'com': 'That&#039;s funny, I guess Japanese people don&#039;t super easily recognize that giant Jesus statue from Brazil.', 'time': 1670933705, 'resto': 38873533}]"
